Date,Open,High,Low,Close,Volume,AdjClose
12/6/2004,11021.16,11026.86,10730.38,10756.8,83900,10756.8
11/29/2004,10844.36,11107.1,10721.59,11074.89,69900,11074.89
11/22/2004,10956.41,10956.41,10769.52,10833.75,64200,10833.75
11/15/2004,11079.17,11268.81,11062.73,11082.84,73600,11082.84
11/8/2004,11095.5,11096.45,10841.43,11019.98,66800,11019.98
11/1/2004,10731.02,11089.6,10690.95,11061.77,74800,11061.77
10/25/2004,10718.93,10895.09,10575.23,10771.42,77500,10771.42
10/18/2004,11022.11,11106.82,10753.07,10857.13,73900,10857.13
10/12/2004,11295.05,11320.79,10913.21,10982.95,80100,10982.95
10/4/2004,11111.45,11410.4,11105,11349.35,85200,11349.35
9/27/2004,10863.35,10987.18,10737.78,10985.17,69400,10985.17
9/21/2004,11148.21,11151.11,10826.4,10895.16,75700,10895.16
9/13/2004,11139.97,11352.42,11046.1,11082.49,85400,11082.49
9/6/2004,11086.69,11357.85,10960.03,11083.23,91800,11083.23
8/30/2004,11181.3,11226.3,11013.36,11022.49,66000,11022.49
8/23/2004,10961.91,11225.95,10897.11,11209.59,74100,11209.59
8/16/2004,10728.98,10938.94,10545.89,10889.14,58800,10889.14
8/9/2004,10827.6,11091.64,10737.42,10757.2,64700,10757.2
8/2/2004,11274.45,11279.71,10888.78,10972.57,73000,10972.57
7/26/2004,11099.87,11325.99,11018.79,11325.78,65600,11325.78
7/20/2004,11318.14,11433.86,11170.54,11187.33,59500,11187.33
7/12/2004,11532.64,11664,11243.28,11436,75000,11436
7/5/2004,11622.85,11648.85,11251.35,11423.53,61800,11423.53
6/28/2004,11801.88,11988.12,11693,11721.49,68200,11721.49
6/21/2004,11474.39,11780.4,11472.08,11780.4,76800,11780.4
6/14/2004,11495.8,11673.48,11310.16,11382.08,68400,11382.08
6/7/2004,11212.64,11637.73,11212.64,11526.82,89600,11526.82
5/31/2004,11288.79,11358.51,10963.56,11128.05,77500,11128.05
5/24/2004,11094.71,11345.4,10927.44,11309.57,77600,11309.57
